,title,media,date,datetime,desc,link,img
110,America's fastest-growing tech cities aren't on the coasts,CBS News,"Jun 20, 2017",2017-06-20 00:00:00.000000,"An analysis of job listings shows the need for tech workers is growing 
fastest in the South and Midwest.",https://www.cbsnews.com/media/americas-top-10-tech-cities-arent-on-the-coasts/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
111,The Cities Creating The Most Tech Jobs 2017,Forbes,"ar 16, 2017",,"The Bay Area dominates our list for now, but growth there is slowing. 
Meanwhile, a series of surprising places are building powerful job creation 
engines in...",https://www.forbes.com/sites/joelkotkin/2017/03/16/technology-jobs-2017-san-francisco-charlotte-detroit/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
112,Robots will destroy our jobs – and we're not ready for it,The Guardian,"an 11, 2017",,"The McDonald's on the corner of Third Avenue and 58th Street in New York 
City doesn't look all that different from any of the fast-food chain's 
other...",https://www.theguardian.com/technology/2017/jan/11/robots-jobs-employees-artificial-intelligence,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
113,"Information Security Analyst - Career Rankings, Salary, Reviews and Advice | US News Best Jobs",US News Money,"an 3, 2017",,"Information security analysts are responsible for protecting information in 
an organization's computer systems from data breaches and cyberattacks.",https://money.usnews.com/careers/best-jobs/information-security-analyst,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
114,Best Technology Jobs | Best Jobs Rankings | US News Careers,US News Money,"an 3, 2017",,"US News ranks the best technology jobs in America by scoring 7 factors like 
salary, work life balance, long term growth and stress level.",https://money.usnews.com/careers/best-jobs/rankings/best-technology-jobs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
115,"Web Developer - Career Rankings, Salary, Reviews and Advice | US News Best Jobs",US News Money,"an 3, 2017",,"Find out more about the average web developer salary and learn where the 
best-paying metropolitan areas are for a web developer across the country.",https://money.usnews.com/careers/best-jobs/web-developer,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
116,Browse the Best Jobs Rankings Lists | US News Best Jobs,US News Money,"an 2, 2017",,"Our Best Job rankings include several different industries, so you can find 
the best job for you in the health care, business or technology industry,...",https://money.usnews.com/careers/best-jobs/rankings,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
117,Tech workers are increasingly looking to leave Silicon Valley,Quartz,"Feb 29, 2016",2016-02-29 00:00:00.000000,"They're heading to places like Austin, Texas and Seattle, Washington.",https://qz.com/627414/tech-workers-are-increasingly-looking-to-leave-silicon-valley/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
118,The Unlikely Cities That Will Power the US Economy,Bloomberg.com,"Sep 3, 2015",2015-09-03 00:00:00.000000,"Former factory towns across the U.S. are reinventing themselves as tech 
centers.",https://www.bloomberg.com/graphics/2015-stem-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
119,The Next Top 10 Cities For Tech Jobs,Fast Company,"Jul 13, 2015",2015-07-13 00:00:00.000000,"Sure, New York and Silicon Valley will always be tech hubs, but these other 
U.S. cities could be home to the next big thing.",https://www.fastcompany.com/3048391/the-next-top-10-cities-for-tech-jobs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
120,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:03.168508,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
121,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:03.177854,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
122,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:03.190146,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
123,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:03.201848,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
124,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:03.215339,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
125,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:03.226243,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
126,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
127,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
128,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
129,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
130,Best Performing US Cities Of 2014,Business Insider,"an 10, 2015",,"Flickr/Daniel Gies High tech hubs are dominating the US economy, according 
to new rankings of America's best performing cities by the Milken Institute.",https://www.businessinsider.com/best-performing-us-cities-of-2014-2015-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
131,Current Job Opportunities,City of Phoenix,"Jul 11, 2014",2014-07-11 00:00:00.000000,"With more than 14000 employees working across 35​ departments, the city of 
Phoenix offers opportunity for career growth and advancement.",https://www.phoenix.gov/hr/current-jobs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
132,Developer Jobs,Business Insider,"Apr 24, 2014",2014-04-24 00:00:00.000000,"A recently released report reveals cities in the US with the most job 
openings for developers using Android, iOS, Java and Agile platforms.",https://www.businessinsider.com/developer-jobs-2014-4,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
133,The Surprising Cities Creating The Most Tech Jobs,Newgeography.com,"Nov 20, 2013",2013-11-20 00:00:00.000000,"With the social media frenzy at a fever pitch, people may be excused for 
thinking that Silicon Valley is still the main engine for growth in the 
technology...",https://www.newgeography.com/content/004062-the-surprising-cities-creating-the-most-tech-jobs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
134,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:04.790431,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
135,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:04.800109,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
136,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:04.810543,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
137,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:04.820554,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
138,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:04.831021,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
139,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:04.841678,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
140,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
141,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
142,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
143,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
144,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:06.058418,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
145,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:06.067935,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
146,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:06.078573,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
147,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:06.088647,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
148,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:06.099948,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
149,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:06.110458,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
150,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
151,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
152,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
153,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
154,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:07.452456,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
155,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:07.461555,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
156,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:07.472892,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
157,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:07.486540,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
158,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:07.497450,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
159,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:07.508558,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
160,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
161,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
162,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
163,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
164,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:08.831442,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
165,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:08.841121,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
166,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:08.852362,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
167,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:08.864670,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
168,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:08.876880,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
169,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:08.888635,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
170,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
171,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
172,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
173,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
174,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:18:10.429950,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
175,What jobs crisis? Top Chinese regulator says tech is booming,CNN,3 weeks ago,2022-04-15 13:18:10.439333,"One of the regulators behind China's dramatic crackdown on private 
enterprise has tried to quell growing concerns about the impact on 
employment, saying the...",https://www.cnn.com/2022/04/11/tech/china-jobs-tech-regulator-intl-hnk/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
176,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:18:10.449531,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
177,Hiltzik: The tech exodus from California? It was a bust,Los Angeles Times,1 month ago,2022-04-06 13:18:10.460058,"Wannabe innovation hubs from coast to coast have been slavering over the 
prospect that the work-from-home revolution triggered by the COVID pandemic 
would...",https://www.latimes.com/business/story/2022-03-23/california-tech-exodus-was-a-bust,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
178,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:18:10.471335,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
179,"Tech hiring fair promises on-the-spot interviews, job offers",The Business Journals,1 month ago,2022-04-06 13:18:10.481723,"Get your resume ready. Venture Miami's tech hiring fair will return to 
Miami Dade College, Wolfson Campus April 14 in a bid to connect nearly 50 
startups...",https://www.bizjournals.com/southflorida/inno/stories/news/2022/03/14/venture-miami-tech-hiring-fair.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
