,title,media,date,datetime,desc,link,img
126,Covid exodus? Tech job growth accelerated in New York during remote work,Crain's New York Business,"ar 8, 2022",,"Remote work has allowed more U.S. cities to capture tech job growth—but 
that hasn't slowed the industry's progression in New York. Tech employment 
grew 5%...",https://www.crainsnewyork.com/technology/covid-exodus-tech-job-growth-accelerated-new-york-during-remote-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
127,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
128,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
129,UK tech sector achieves best year ever as success feeds cities outside London,GOV.UK,"Dec 20, 2021",2021-12-20 00:00:00.000000,"More VC investment, more unicorns, more jobs and more futurecorns.",https://www.gov.uk/government/news/uk-tech-sector-achieves-best-year-ever-as-success-feeds-cities-outside-london,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
130,Twin Cities has more software developers than ever; demand might still outpace supply - Minneapolis / St. Paul ...,The Business Journals,0 hours ago,2022-05-06 13:24:40.081481,"The state's tech trade group says demographic shifts and barriers to 
employment among the nonwhite population is adding to the projected 
shortage of...",https://www.bizjournals.com/twincities/news/2022/05/05/twin-cities-software-developers-demand-supply.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
131,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:24:40.090297,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
132,How many jobs are available in technology?,Computerworld,3 days ago,2022-05-03 13:24:40.100211,"While all IT jobs lost during the pandemic have been recovered, the hiring 
of IT professionals is now being hindered by a lack of qualified 
individuals,...",https://www.computerworld.com/article/3542681/how-many-jobs-are-available-in-technology.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
133,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:24:40.111245,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
134,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:24:40.122713,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
135,The new tech hubs,Axios,1 month ago,2022-04-06 13:24:40.133691,"A handful of fast-growing cities, including Miami, Orlando and San Diego, 
are claiming a bigger and bigger slice of America's tech workforce.",https://www.axios.com/tech-jobs-remote-work-miami-new-york-orlando-919ce9c4-d44c-46f4-b788-b5658c2bd237.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
136,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
137,The best US cities for remote software developers,InfoWorld,"Feb 7, 2022",2022-02-07 00:00:00.000000,"As more developers pull up stakes and move out of major hiring hubs like 
Seattle, San Francisco, and New York, a new set of US cities is emerging 
as...",https://www.infoworld.com/article/3649192/the-best-us-cities-for-remote-software-developers.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
138,"The 10 best US jobs of 2022, according to Glassdoor",CNBC,"Feb 2, 2022",2022-02-02 00:00:00.000000,"According to new research from Glassdoor, a lot of the top jobs are 
offering flexible work arrangements and six-figure salaries.",https://www.cnbc.com/2022/02/02/the-10-best-us-jobs-of-2022-according-to-glassdoor.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
139,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
140,Twin Cities has more software developers than ever; demand might still outpace supply - Minneapolis / St. Paul ...,The Business Journals,0 hours ago,2022-05-06 13:24:42.570640,"The state's tech trade group says demographic shifts and barriers to 
employment among the nonwhite population is adding to the projected 
shortage of...",https://www.bizjournals.com/twincities/news/2022/05/05/twin-cities-software-developers-demand-supply.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
141,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:24:42.579809,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
142,How many jobs are available in technology?,Computerworld,3 days ago,2022-05-03 13:24:42.588807,"While all IT jobs lost during the pandemic have been recovered, the hiring 
of IT professionals is now being hindered by a lack of qualified 
individuals,...",https://www.computerworld.com/article/3542681/how-many-jobs-are-available-in-technology.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
143,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:24:42.599602,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
144,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:24:42.610429,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
145,The new tech hubs,Axios,1 month ago,2022-04-06 13:24:42.621565,"A handful of fast-growing cities, including Miami, Orlando and San Diego, 
are claiming a bigger and bigger slice of America's tech workforce.",https://www.axios.com/tech-jobs-remote-work-miami-new-york-orlando-919ce9c4-d44c-46f4-b788-b5658c2bd237.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
146,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
147,The best US cities for remote software developers,InfoWorld,"Feb 7, 2022",2022-02-07 00:00:00.000000,"As more developers pull up stakes and move out of major hiring hubs like 
Seattle, San Francisco, and New York, a new set of US cities is emerging 
as...",https://www.infoworld.com/article/3649192/the-best-us-cities-for-remote-software-developers.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
148,"The 10 best US jobs of 2022, according to Glassdoor",CNBC,"Feb 2, 2022",2022-02-02 00:00:00.000000,"According to new research from Glassdoor, a lot of the top jobs are 
offering flexible work arrangements and six-figure salaries.",https://www.cnbc.com/2022/02/02/the-10-best-us-jobs-of-2022-according-to-glassdoor.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
149,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
150,Twin Cities has more software developers than ever; demand might still outpace supply - Minneapolis / St. Paul ...,The Business Journals,0 hours ago,2022-05-06 13:24:46.051544,"The state's tech trade group says demographic shifts and barriers to 
employment among the nonwhite population is adding to the projected 
shortage of...",https://www.bizjournals.com/twincities/news/2022/05/05/twin-cities-software-developers-demand-supply.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
151,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:24:46.060804,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
152,How many jobs are available in technology?,Computerworld,3 days ago,2022-05-03 13:24:46.070277,"While all IT jobs lost during the pandemic have been recovered, the hiring 
of IT professionals is now being hindered by a lack of qualified 
individuals,...",https://www.computerworld.com/article/3542681/how-many-jobs-are-available-in-technology.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
153,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:24:46.082800,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
154,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:24:46.093396,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
155,The new tech hubs,Axios,1 month ago,2022-04-06 13:24:46.103831,"A handful of fast-growing cities, including Miami, Orlando and San Diego, 
are claiming a bigger and bigger slice of America's tech workforce.",https://www.axios.com/tech-jobs-remote-work-miami-new-york-orlando-919ce9c4-d44c-46f4-b788-b5658c2bd237.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
156,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
157,The best US cities for remote software developers,InfoWorld,"Feb 7, 2022",2022-02-07 00:00:00.000000,"As more developers pull up stakes and move out of major hiring hubs like 
Seattle, San Francisco, and New York, a new set of US cities is emerging 
as...",https://www.infoworld.com/article/3649192/the-best-us-cities-for-remote-software-developers.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
158,"The 10 best US jobs of 2022, according to Glassdoor",CNBC,"Feb 2, 2022",2022-02-02 00:00:00.000000,"According to new research from Glassdoor, a lot of the top jobs are 
offering flexible work arrangements and six-figure salaries.",https://www.cnbc.com/2022/02/02/the-10-best-us-jobs-of-2022-according-to-glassdoor.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
159,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
160,Twin Cities has more software developers than ever; demand might still outpace supply - Minneapolis / St. Paul ...,The Business Journals,0 hours ago,2022-05-06 13:24:51.038805,"The state's tech trade group says demographic shifts and barriers to 
employment among the nonwhite population is adding to the projected 
shortage of...",https://www.bizjournals.com/twincities/news/2022/05/05/twin-cities-software-developers-demand-supply.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
161,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:24:51.049447,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
162,How many jobs are available in technology?,Computerworld,3 days ago,2022-05-03 13:24:51.058653,"While all IT jobs lost during the pandemic have been recovered, the hiring 
of IT professionals is now being hindered by a lack of qualified 
individuals,...",https://www.computerworld.com/article/3542681/how-many-jobs-are-available-in-technology.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
163,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:24:51.069150,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
164,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:24:51.079689,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
165,The new tech hubs,Axios,1 month ago,2022-04-06 13:24:51.090303,"A handful of fast-growing cities, including Miami, Orlando and San Diego, 
are claiming a bigger and bigger slice of America's tech workforce.",https://www.axios.com/tech-jobs-remote-work-miami-new-york-orlando-919ce9c4-d44c-46f4-b788-b5658c2bd237.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
166,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
167,The best US cities for remote software developers,InfoWorld,"Feb 7, 2022",2022-02-07 00:00:00.000000,"As more developers pull up stakes and move out of major hiring hubs like 
Seattle, San Francisco, and New York, a new set of US cities is emerging 
as...",https://www.infoworld.com/article/3649192/the-best-us-cities-for-remote-software-developers.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
168,"The 10 best US jobs of 2022, according to Glassdoor",CNBC,"Feb 2, 2022",2022-02-02 00:00:00.000000,"According to new research from Glassdoor, a lot of the top jobs are 
offering flexible work arrangements and six-figure salaries.",https://www.cnbc.com/2022/02/02/the-10-best-us-jobs-of-2022-according-to-glassdoor.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
169,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
170,Twin Cities has more software developers than ever; demand might still outpace supply - Minneapolis / St. Paul ...,The Business Journals,0 hours ago,2022-05-06 13:24:53.530599,"The state's tech trade group says demographic shifts and barriers to 
employment among the nonwhite population is adding to the projected 
shortage of...",https://www.bizjournals.com/twincities/news/2022/05/05/twin-cities-software-developers-demand-supply.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
171,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:24:53.539577,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
172,How many jobs are available in technology?,Computerworld,3 days ago,2022-05-03 13:24:53.548854,"While all IT jobs lost during the pandemic have been recovered, the hiring 
of IT professionals is now being hindered by a lack of qualified 
individuals,...",https://www.computerworld.com/article/3542681/how-many-jobs-are-available-in-technology.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
173,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:24:53.562076,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
174,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:24:53.573158,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
175,The new tech hubs,Axios,1 month ago,2022-04-06 13:24:53.585046,"A handful of fast-growing cities, including Miami, Orlando and San Diego, 
are claiming a bigger and bigger slice of America's tech workforce.",https://www.axios.com/tech-jobs-remote-work-miami-new-york-orlando-919ce9c4-d44c-46f4-b788-b5658c2bd237.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
176,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
177,The best US cities for remote software developers,InfoWorld,"Feb 7, 2022",2022-02-07 00:00:00.000000,"As more developers pull up stakes and move out of major hiring hubs like 
Seattle, San Francisco, and New York, a new set of US cities is emerging 
as...",https://www.infoworld.com/article/3649192/the-best-us-cities-for-remote-software-developers.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
178,"The 10 best US jobs of 2022, according to Glassdoor",CNBC,"Feb 2, 2022",2022-02-02 00:00:00.000000,"According to new research from Glassdoor, a lot of the top jobs are 
offering flexible work arrangements and six-figure salaries.",https://www.cnbc.com/2022/02/02/the-10-best-us-jobs-of-2022-according-to-glassdoor.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
179,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
180,Twin Cities has more software developers than ever; demand might still outpace supply - Minneapolis / St. Paul ...,The Business Journals,0 hours ago,2022-05-06 13:24:56.226068,"The state's tech trade group says demographic shifts and barriers to 
employment among the nonwhite population is adding to the projected 
shortage of...",https://www.bizjournals.com/twincities/news/2022/05/05/twin-cities-software-developers-demand-supply.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
181,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:24:56.236642,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
182,How many jobs are available in technology?,Computerworld,3 days ago,2022-05-03 13:24:56.247609,"While all IT jobs lost during the pandemic have been recovered, the hiring 
of IT professionals is now being hindered by a lack of qualified 
individuals,...",https://www.computerworld.com/article/3542681/how-many-jobs-are-available-in-technology.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
183,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:24:56.259956,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
184,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:24:56.273306,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
185,The new tech hubs,Axios,1 month ago,2022-04-06 13:24:56.285591,"A handful of fast-growing cities, including Miami, Orlando and San Diego, 
are claiming a bigger and bigger slice of America's tech workforce.",https://www.axios.com/tech-jobs-remote-work-miami-new-york-orlando-919ce9c4-d44c-46f4-b788-b5658c2bd237.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
186,The Great Tech Hub Exodus Didn't Quite Happen,WIRED,"ar 8, 2022",,"Two years into the pandemic, US tech jobs remain concentrated in a handful 
of coastal hubs. But a new set of cities is gaining ground.",https://www.wired.com/story/pandemic-remote-working-fail/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
187,The best US cities for remote software developers,InfoWorld,"Feb 7, 2022",2022-02-07 00:00:00.000000,"As more developers pull up stakes and move out of major hiring hubs like 
Seattle, San Francisco, and New York, a new set of US cities is emerging 
as...",https://www.infoworld.com/article/3649192/the-best-us-cities-for-remote-software-developers.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
188,"The 10 best US jobs of 2022, according to Glassdoor",CNBC,"Feb 2, 2022",2022-02-02 00:00:00.000000,"According to new research from Glassdoor, a lot of the top jobs are 
offering flexible work arrangements and six-figure salaries.",https://www.cnbc.com/2022/02/02/the-10-best-us-jobs-of-2022-according-to-glassdoor.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
189,"How to land your dream job in tech, according to industry experts",Business Insider,"an 26, 2022",,"There are tens of thousands of open jobs at some of the tech industry's 
largest employers, including Meta, Google, Amazon, and more.",https://www.businessinsider.com/how-to-land-dream-job-in-tech-2022-1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
190,Twin Cities has more software developers than ever; demand might still outpace supply - Minneapolis / St. Paul ...,The Business Journals,0 hours ago,2022-05-06 13:24:58.556696,"The state's tech trade group says demographic shifts and barriers to 
employment among the nonwhite population is adding to the projected 
shortage of...",https://www.bizjournals.com/twincities/news/2022/05/05/twin-cities-software-developers-demand-supply.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
191,Google makes $100000 worth of tech training free to every U.S. business,Reuters,3 days ago,2022-05-03 13:24:58.566254,"Alphabet Inc's Google will provide any U.S. business over $100000 worth of 
online courses in data analytics, design and other tech skills for their 
workers...",https://www.reuters.com/technology/google-makes-100000-worth-tech-training-free-every-us-business-2022-05-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
192,How many jobs are available in technology?,Computerworld,3 days ago,2022-05-03 13:24:58.575195,"While all IT jobs lost during the pandemic have been recovered, the hiring 
of IT professionals is now being hindered by a lack of qualified 
individuals,...",https://www.computerworld.com/article/3542681/how-many-jobs-are-available-in-technology.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
193,Pittsburgh tech is seeing the most tech job growth in software and cybersecurity,Technical.ly,1 month ago,2022-04-06 13:24:58.588113,"A CompTIA report says the city's tech economy is expected to grow across 
certain roles, but Pittsburgh is still grappling with diversifying in its 
tech...",https://technical.ly/software-development/pittsburgh-comptia-report-tech-jobs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
194,The best places to live in the U.S. in 2022,CBS News,1 month ago,2022-04-06 13:24:58.600083,Did your city make the cut?,https://www.cbsnews.com/pictures/best-places-live-united-states-america/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
195,The new tech hubs,Axios,1 month ago,2022-04-06 13:24:58.610409,"A handful of fast-growing cities, including Miami, Orlando and San Diego, 
are claiming a bigger and bigger slice of America's tech workforce.",https://www.axios.com/tech-jobs-remote-work-miami-new-york-orlando-919ce9c4-d44c-46f4-b788-b5658c2bd237.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
