"city","state_code","metro","date","price","twobed_price","condo_price","rate","tbrate","conrate"
"Orlando","FL","Orlando-Kissimmee-Sanford",2012-11-30,132179,80974,76337,1.36737323230774,1.2757335467894,1.30719821637116
"Orlando","FL","Orlando-Kissimmee-Sanford",2012-12-31,134083,81914,77207,1.44047087661429,1.16086645095957,1.13968324665627
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-01-31,136062,82804,78213,1.47595146289985,1.08650535927924,1.30299066146852
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-02-28,138179,83999,79435,1.55590833590569,1.44316699676344,1.56240011251327
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-03-31,140535,85226,80769,1.70503477373552,1.46073167537709,1.67936048341411
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-04-30,142850,86380,81880,1.64727647916889,1.35404688710018,1.37552773960307
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-05-31,145618,87579,83038,1.93769688484424,1.38805278999768,1.4142647777235
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-06-30,148000,88707,84091,1.6357867846008,1.28797999520433,1.26809412558106
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-07-31,150449,90108,85408,1.65472972972973,1.57935675876763,1.56616046901571
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-08-31,153076,91668,86812,1.74610665408211,1.73125582634172,1.64387411015362
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-09-30,156716,93584,88568,2.37790378635449,2.0901514159794,2.02276183016173
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-10-31,159820,95194,90086,1.98065290078869,1.72037955206018,1.71393731370247
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-11-30,161879,96250,91237,1.28832436491052,1.10931361220245,1.27766800612748
"Orlando","FL","Orlando-Kissimmee-Sanford",2013-12-31,163230,97072,92058,0.834573971917296,0.854025974025974,0.899854225807512
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-01-31,164983,98090,92861,1.07394474055014,1.04870611504862,0.87227617371657
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-02-28,167070,99399,93824,1.26497881599922,1.33448873483536,1.03703384628639
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-03-31,168703,100560,94643,0.97743460824804,1.16801979899194,0.872910982264666
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-04-30,170128,101383,95308,0.844679703384054,0.818416865552904,0.702640448844606
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-05-31,170934,101841,95533,0.473760932944606,0.451752266159021,0.236076719687749
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-06-30,171521,102222,95692,0.343407397007032,0.374112587268389,0.166434635152251
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-07-31,171668,102575,95694,0.085703791372485,0.345326837667038,0.00209003887472307
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-08-31,171792,102944,95837,0.0722324486800102,0.359736777967341,0.149434656300291
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-09-30,171523,103124,95742,-0.156584707087641,0.174852346907056,-0.0991266421110844
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-10-31,171884,103592,96003,0.210467400873352,0.453822582522012,0.272607633013724
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-11-30,173034,104137,96423,0.669055874892369,0.526102401729863,0.437486328552233
"Orlando","FL","Orlando-Kissimmee-Sanford",2014-12-31,174406,104869,97130,0.792907752233665,0.702920191670588,0.733227549443597
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-01-31,175610,105428,97640,0.690343222136853,0.533045990712222,0.525069494491918
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-02-28,176671,106099,98241,0.604179716417061,0.636453314110104,0.615526423596886
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-03-31,177048,106284,98309,0.213390992296415,0.17436545113526,0.0692175364664448
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-04-30,177518,106628,98439,0.265464732727848,0.323661134319371,0.132236112665168
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-05-31,177698,106880,98442,0.101398168073097,0.236335671680984,0.0030475726084174
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-06-30,178502,107429,98701,0.452453038300938,0.513660179640719,0.263099083724427
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-07-31,179089,107879,98893,0.328847856046431,0.418881307654358,0.194526904489316
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-08-31,180466,108629,99313,0.768891445035708,0.695223352088914,0.424701444996107
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-09-30,182024,109593,99830,0.863320514667583,0.887424168500124,0.520576359590386
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-10-31,183661,110593,100440,0.899331956225553,0.912467037128284,0.611038765902033
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-11-30,184515,111269,100739,0.464987123014685,0.611250259962204,0.297690163281561
"Orlando","FL","Orlando-Kissimmee-Sanford",2015-12-31,186499,112357,101534,1.07525133457984,0.977810531235115,0.789168048124361
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-01-31,188803,113431,102460,1.23539536405021,0.955881698514556,0.912009770126263
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-02-29,191179,114673,103539,1.25845457964121,1.0949387733512,1.05309389029865
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-03-31,192231,115364,104095,0.550269642586267,0.602582996869359,0.536995721418982
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-04-30,192766,116041,104358,0.278310990422981,0.58683818175514,0.252653825832173
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-05-31,193869,116753,104643,0.572196341678512,0.613576235985557,0.273098372908641
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-06-30,195474,117708,105219,0.827878619067515,0.81796613363254,0.550442934548895
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-07-31,196564,118486,105600,0.557618916070679,0.660957623950793,0.362101901747783
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-08-31,197707,119538,106271,0.581489998168535,0.887868608949581,0.635416666666667
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-09-30,198453,120514,106777,0.377326043083958,0.816476768893574,0.476141186212607
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-10-31,199844,121761,107772,0.700921628798758,1.03473455366182,0.931848619084634
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-11-30,200786,122613,108428,0.471367666780088,0.699731441101831,0.608692424748543
"Orlando","FL","Orlando-Kissimmee-Sanford",2016-12-31,201744,123488,109054,0.477124899146355,0.713627429391663,0.577341646069281
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-01-31,203867,124660,110109,1.05232373701324,0.949080072557657,0.96741064060007
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-02-28,206221,126128,111268,1.15467437103602,1.17760308037863,1.05259333932739
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-03-31,208062,127326,112218,0.892731584077276,0.949828745401497,0.853794442247546
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-04-30,209731,128730,113022,0.802164739356538,1.10268130625324,0.716462599582955
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-05-31,210779,129970,113669,0.499687695190506,0.963256428183019,0.572454920281007
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-06-30,212966,131457,114696,1.03757964503105,1.14411017927214,0.903500514652192
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-07-31,214203,132473,115391,0.580843890574082,0.772876301756468,0.605949640789565
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-08-31,215649,133514,116236,0.675060573381325,0.785820506820258,0.732292813131007
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-09-30,217306,134703,117157,0.768378244276579,0.890543313809788,0.792353487731856
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-10-31,218859,135696,118045,0.714660432753813,0.737177345716131,0.757957271012402
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-11-30,220687,136931,119154,0.835240954221668,0.910122627048697,0.939472235164556
"Orlando","FL","Orlando-Kissimmee-Sanford",2017-12-31,222329,138419,120439,0.744040201733677,1.08667869218804,1.078436309314
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-01-31,223049,139286,121182,0.323844392769274,0.626359098100694,0.616909804963508
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-02-28,224406,139958,121861,0.608386498034064,0.482460548798874,0.560314238088165
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-03-31,225899,140630,122526,0.665311979180592,0.480144043212964,0.545703711605846
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-04-30,228778,142244,123824,1.2744633663717,1.14769252648795,1.05936699149568
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-05-31,231130,143899,125037,1.02807088094135,1.16349371502489,0.979616229487014
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-06-30,233011,145269,126152,0.81382771600398,0.952056650845385,0.891736046130345
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-07-31,234458,146524,127230,0.621000725287647,0.863914530973573,0.854524700361469
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-08-31,235609,147770,128358,0.49091948238064,0.850372635199694,0.886583352982787
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-09-30,237011,149090,129527,0.595053669426889,0.893280097448738,0.910734040729834
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-10-31,238813,150391,130918,0.760302264451861,0.872627272117513,1.07390737066403
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-11-30,240979,151426,132177,0.906985800605495,0.688206076161472,0.961670664079806
"Orlando","FL","Orlando-Kissimmee-Sanford",2018-12-31,243118,152596,133527,0.887629212503994,0.772654629984283,1.02135772486893
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-01-31,245186,154203,134827,0.850615750376361,1.05310755196729,0.973585866528867
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-02-28,246121,155743,135964,0.381343143572635,0.998683553497662,0.843302899270918
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-03-31,246678,156936,136919,0.2263114484339,0.766005534759187,0.702391809596658
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-04-30,246351,157359,137489,-0.132561476905115,0.269536626395473,0.416304530415793
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-05-31,246413,157900,138219,0.0251673425315911,0.343799846211529,0.530951567034454
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-06-30,246646,158443,138828,0.0945566995247816,0.343888537048765,0.440605126646843
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-07-31,246976,158993,139399,0.133794993634602,0.347127989245344,0.411300314057683
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-08-31,247502,159301,139763,0.212976159626846,0.193719220343034,0.261120954956635
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-09-30,248132,159836,140261,0.25454339762911,0.335842210657811,0.356317480305947
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-10-31,248925,160296,140646,0.319587961246433,0.287794989864611,0.274488275429378
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-11-30,250012,161195,141192,0.436677714170935,0.560837450716175,0.388208694168338
"Orlando","FL","Orlando-Kissimmee-Sanford",2019-12-31,251060,161885,141544,0.41917987936579,0.428052979310773,0.249305909683268
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-01-31,252164,163251,142252,0.439735521389309,0.843808876671711,0.500197818346239
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-02-29,253541,164463,142820,0.546073190463349,0.742415054119117,0.399291398363468
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-03-31,254574,166014,143731,0.407429173190924,0.943069261779245,0.637865845119731
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-04-30,256232,167470,144772,0.651284105996685,0.877034466972665,0.724269642596239
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-05-31,257712,168746,145737,0.577601548596584,0.761927509404669,0.666565357942144
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-06-30,259555,169369,146200,0.715139380393618,0.369193936448864,0.31769557490548
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-07-31,260813,169744,146378,0.484675694939416,0.221410057330444,0.121751025991792
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-08-31,262549,170351,146697,0.665610993317051,0.357597323027618,0.217928923745372
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-09-30,263808,171307,147050,0.479529535439099,0.561194240127736,0.240632051098523
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-10-31,266135,172595,147673,0.882080907326541,0.751866532015621,0.423665419925196
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-11-30,268427,174183,148667,0.861217051496421,0.920073003273559,0.673108828289532
"Orlando","FL","Orlando-Kissimmee-Sanford",2020-12-31,270854,175607,149600,0.904156437318154,0.817530987524615,0.627577068212852
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-01-31,273321,177204,150595,0.910822804905964,0.909417050573155,0.665106951871658
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-02-28,275159,178444,151101,0.672469367520242,0.699758470463421,0.336000531226136
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-03-31,277705,180072,151944,0.925283199895333,0.912331039429737,0.557904977465404
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-04-30,280309,181775,152752,0.937685673646495,0.945732817983918,0.531774864423735
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-05-31,284165,184275,154221,1.37562475696464,1.37532664007702,0.961689535979889
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-06-30,289949,187871,156711,2.0354371579892,1.95143128476462,1.61456610967378
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-07-31,297649,192357,NA,2.65563944003946,2.38780865593945,NA
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-08-31,305473,196698,163639,2.62859945775057,2.25674137151234,NA
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-09-30,312591,200882,167121,2.33015683873861,2.1271187302362,2.12785460678689
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-10-31,318645,204473,170123,1.93671602829256,1.78761661074661,1.79630327726617
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-11-30,325682,208961,173807,2.20841375198104,2.1949108195214,2.1654920263574
"Orlando","FL","Orlando-Kissimmee-Sanford",2021-12-31,332224,212779,177071,2.00870788069344,1.82713520704821,1.87794507701071
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-01-31,711183,410855,415981,-0.0293790202869866,-0.512625553306277,-0.363116381674599
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-02-29,717247,410392,416391,0.852663801018866,-0.112691825583235,0.0985621939463581
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-03-31,723933,410125,417145,0.932175387279417,-0.0650597477533675,0.181079802397266
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-04-30,729275,411948,419349,0.737913591451143,0.444498628466931,0.528353450239125
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-05-31,732690,415893,423074,0.468273285111926,0.957645139677823,0.888281598382254
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-06-30,738759,422334,428904,0.828317569504156,1.54871565522863,1.37800952079305
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-07-31,751856,427355,434171,1.77283796204175,1.18886947297636,1.22801372801373
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-08-31,766258,433148,440126,1.91552637739142,1.3555474956418,1.37157940074303
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-09-30,780142,438063,445098,1.81192235513365,1.13471607856899,1.12967650172905
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-10-31,790747,445577,451663,1.3593679099446,1.71527839602979,1.47495607708864
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-11-30,799781,454203,459081,1.14246402452365,1.93591680001436,1.64237495654946
"San Francisco","CA","San Francisco-Oakland-Hayward",2012-12-31,810636,463379,467383,1.35724654624203,2.02024205036074,1.80839546833783
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-01-31,828407,476051,479754,2.19222931130618,2.73469449413979,2.6468656326824
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-02-28,838313,487065,489486,1.19578902640852,2.31361765861221,2.02853962655861
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-03-31,849758,499790,500884,1.36524186073698,2.61258764230647,2.32856506621231
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-04-30,859591,511205,510777,1.15715297767129,2.28395926289041,1.97510800904002
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-05-31,877951,524922,524082,2.1358995150019,2.68326796490645,2.6048549562725
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-06-30,897082,536030,536220,2.17905099487329,2.11612391936326,2.31604977846978
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-07-31,911779,545553,547259,1.63831177083031,1.77657966904837,2.05866994890157
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-08-31,922983,552732,555000,1.22880654193615,1.31591247779776,1.41450391861989
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-09-30,927668,560972,561744,0.507593314286395,1.49077672362013,1.21513513513514
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-10-31,930151,570157,568350,0.267660412992579,1.63733662286175,1.17598051781594
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-11-30,936453,580406,577510,0.677524401951941,1.79757505388867,1.61168294184921
"San Francisco","CA","San Francisco-Oakland-Hayward",2013-12-31,949272,592097,589040,1.3688887749839,2.01427965941083,1.9965022250697
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-01-31,961393,600163,597806,1.27687322495554,1.36227678910719,1.48818416406356
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-02-28,985553,608410,608045,2.51302016969127,1.37412669558103,1.71276300338237
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-03-31,1003325,611229,612904,1.80325157551141,0.46333886688253,0.799118486296244
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-04-30,1021167,615826,618554,1.77828719507637,0.752091278391568,0.921840940832496
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-05-31,1025709,616303,618733,0.444785231015103,0.077456944006911,0.0289384596979407
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-06-30,1025992,617313,619108,0.0275906714282511,0.163880428944853,0.0606077257880216
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-07-31,1028437,617231,619194,0.238305951703327,-0.0132833748843779,0.0138909527901432
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-08-31,1020568,619951,620789,-0.765141666431682,0.440677801341799,0.257592935332061
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-09-30,1021017,624204,623997,0.0439951086061879,0.686021959800049,0.516761733858042
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-10-31,1024700,630448,629160,0.360718773536582,1.00031399991029,0.827407824076077
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-11-30,1046097,637510,636451,2.08812335317654,1.12015582569855,1.1588467162566
"San Francisco","CA","San Francisco-Oakland-Hayward",2014-12-31,1058098,645140,643356,1.14721674949837,1.19684397107496,1.08492248421324
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-01-31,1065304,650319,648115,0.681033325835603,0.802771491459218,0.739714870149653
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-02-28,1077159,657489,655534,1.11282788762644,1.10253583241455,1.14470425773204
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-03-31,1091817,665541,663801,1.36080188718657,1.22465927186615,1.26110926359274
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-04-30,1109247,674537,672782,1.5964213783079,1.35168231558987,1.35296572316101
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-05-31,1114619,682311,678329,0.484292497523095,1.15249422937511,0.824486980923984
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-06-30,1128619,689792,684918,1.2560345732488,1.09642084034993,0.9713575565839
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-07-31,1144273,696694,691725,1.38700482625226,1.00059148264984,0.993841598556323
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-08-31,1160452,706454,701646,1.4139108412066,1.40090197418092,1.43424048574217
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-09-30,1179531,718244,713894,1.64410074695033,1.66889847038873,1.74560960940417
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-10-31,1197752,730163,725229,1.54476652160901,1.65946391476991,1.58777073347024
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-11-30,1210732,737511,732160,1.08369679199033,1.00635063677562,0.955698131210969
"San Francisco","CA","San Francisco-Oakland-Hayward",2015-12-31,1224633,744953,739634,1.14814839287307,1.00906969523166,1.02081512237762
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-01-31,1242921,755641,751480,1.49334535326094,1.43472138510752,1.60160295497503
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-02-29,1251023,764866,761429,0.651851565787367,1.22081782221981,1.32392079629531
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-03-31,1247666,767474,763558,-0.26834039022464,0.340974758977389,0.279605846375696
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-04-30,1234869,769359,762722,-1.02567514062257,0.245610926233332,-0.10948742597157
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-05-31,1234603,770856,762295,-0.0215407464273538,0.194577563920095,-0.0559837004832691
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-06-30,1229949,773867,762639,-0.376963282933866,0.390604730325768,0.0451268865727835
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-07-31,1215170,770475,756515,-1.20159453765969,-0.438318212302631,-0.803001157821722
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-08-31,1199460,768664,751395,-1.29282322637985,-0.235049806937279,-0.676787638050799
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-09-30,1196746,767922,748997,-0.226268487486035,-0.0965311241322606,-0.319139733429155
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-10-31,1205385,773804,753736,0.721874148733315,0.765963209805163,0.632712814604064
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-11-30,1221840,778712,758885,1.36512400602297,0.634269143090498,0.683130432936731
"San Francisco","CA","San Francisco-Oakland-Hayward",2016-12-31,1226690,785771,763209,0.396942316506253,0.906496882030841,0.569783300500076
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-01-31,1227653,790378,765270,0.0785039415011128,0.586303134119228,0.270043985330362
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-02-28,1220015,795393,766858,-0.622162777266866,0.634506527256579,0.207508461066029
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-03-31,1217558,799049,768819,-0.20139096650451,0.459646992115847,0.25571879018019
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-04-30,1226091,802933,771607,0.700829036481219,0.486077825014486,0.362634118043389
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-05-31,1240916,807340,775198,1.20912721812655,0.548862732008773,0.465392356471624
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-06-30,1257640,812038,779753,1.34771410796541,0.581910966878886,0.587591815252361
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-07-31,1266920,818095,783590,0.737890016220858,0.745901053891567,0.492078901908681
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-08-31,1279331,824143,787582,0.979619865500584,0.739278445657289,0.509450095075231
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-09-30,1290772,833678,794122,0.894295534150271,1.15695941117015,0.830389724498528
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-10-31,1303041,842315,800745,0.950516435125646,1.03601150564127,0.834002835836307
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-11-30,1313839,853465,809354,0.828676918070882,1.32373280779756,1.07512379096966
"San Francisco","CA","San Francisco-Oakland-Hayward",2017-12-31,1320588,863600,816812,0.513685466788549,1.18751208309655,0.921475646009039
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-01-31,1329000,874673,825124,0.636988977637234,1.28219082908754,1.01761482446389
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-02-28,1339700,883044,831955,0.805116629044394,0.957043375067025,0.827875567793447
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-03-31,1361511,893645,841150,1.62805105620661,1.20050643003067,1.10522804719005
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-04-30,1384282,904804,851547,1.67248006075603,1.24870614170056,1.23604588955596
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-05-31,1397600,915245,860133,0.96208720477475,1.15395157404255,1.00828257277637
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-06-30,1416487,923281,867405,1.35138809387521,0.878016268867899,0.84545064542344
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-07-31,1420612,928081,871151,0.291213403299854,0.519885062077526,0.431862855298275
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-08-31,1429351,934783,876341,0.615157411031302,0.722135244660757,0.595763535827887
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-09-30,1424864,938057,878079,-0.313918694568374,0.350241713852306,0.198324624775059
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-10-31,1431091,939915,879697,0.437024165113302,0.198068987279025,0.184265880404838
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-11-30,1427542,936285,876985,-0.247992615424176,-0.38620513557077,-0.308287967334207
"San Francisco","CA","San Francisco-Oakland-Hayward",2018-12-31,1421892,927437,870434,-0.39578520281715,-0.945011401442937,-0.746991111592559
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-01-31,1421761,921059,865541,-0.00921307666123728,-0.687701698336383,-0.562133372547488
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-02-28,1423431,918291,863662,0.117459966900203,-0.300523636379428,-0.217089658375513
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-03-31,1421733,918075,862465,-0.119289238466775,-0.0235219554585638,-0.138595885890545
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-04-30,1418741,918143,861875,-0.210447390614131,0.00740680227650246,-0.0684085731015172
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-05-31,1422303,917942,862323,0.251067671971135,-0.0218920146425992,0.0519796954314721
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-06-30,1426345,917867,862586,0.284186984067389,-0.00817045085637219,0.0304990125509815
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-07-31,1424163,917892,861661,-0.15297841686268,0.00272370615786383,-0.107235684325969
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-08-31,1420333,916201,858934,-0.268929890749865,-0.184226466730291,-0.316481771833703
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-09-30,1416199,916348,857926,-0.291058505294181,0.0160445142496024,-0.117354767653859
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-10-31,1423849,914913,857802,0.540178322396782,-0.156599894363277,-0.0144534610211137
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-11-30,1427197,915107,857903,0.235137293350629,0.0212042019295824,0.0117742789128494
"San Francisco","CA","San Francisco-Oakland-Hayward",2019-12-31,1440081,918040,861414,0.902748534364913,0.320508967803765,0.409253726819932
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-01-31,1443426,925197,865817,0.232278600995361,0.779595660319812,0.511136340946397
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-02-29,1453929,931546,870159,0.727643814092305,0.68623222946032,0.501491654703015
"San Francisco","CA","San Francisco-Oakland-Hayward",2020-03-31,1455846,940399,874799,0.131849629521111,0.950355645346553,0.533235879879424
